,x,y,radius,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_1.dcm,1471.0,1102.0,90.50966799187813,421792,32400.0,0.9786000007535319,0.010275442893416063,0.9302815289539941,0.9769588769359884,0.9819943541618982,0.984420538643473,0.9959716182192722,-1.9251656567936655,3.7837068977883965
test_Mix_DPerc0_c_1.dcm,1686.0,568.0,64.00000000000003,421792,16384.0,0.9821340183576166,0.0030495479519798054,0.9727168688487068,0.9801174944686045,0.9819333180743114,0.9841306172274357,0.9931792172121767,0.1902420355615082,-0.03243849119889229
test_Mix_DPerc0_c_1.dcm,1653.0,638.0,64.00000000000003,421792,16384.0,0.982497529349775,0.002765670965907929,0.9731898985275044,0.9805600061036087,0.9822079804684519,0.9842526894026092,0.9941557946135653,0.4282086944965827,0.13931417152121411
test_Mix_DPerc0_c_1.dcm,1635.0,1569.0,64.00000000000003,421792,16384.0,0.9826428737685493,0.004946277117297328,0.9530174715800717,0.98120088502327,0.9833829251544975,0.9854314488441291,0.9958648050659953,-1.798615769652395,5.459794535546342
test_Mix_DPerc0_c_1.dcm,1604.0,730.0,64.00000000000003,421792,16384.0,0.9823385538858053,0.002907318992236377,0.9731441214618143,0.9803616388189517,0.982101167315175,0.9840238040741588,0.9966887922484169,0.564437926905339,1.179630317919427
test_Mix_DPerc0_c_1.dcm,1578.0,1471.0,64.00000000000003,421792,16384.0,0.9841725357648228,0.0024136995386265913,0.9779659723811703,0.9823300526436255,0.9839780270084687,0.9857633325703823,0.9931334401464866,0.40507184378694605,-0.2933033650271164
test_Mix_DPerc0_c_1.dcm,1507.0,1201.0,64.00000000000003,421792,16384.0,0.9841459442369178,0.002852261422941085,0.977080949111162,0.9821469443808651,0.9838254367895017,0.9857175555046922,0.9962767986572061,0.7158010679866879,0.7257865124319951
test_Mix_DPerc0_c_1.dcm,1444.0,1382.0,64.00000000000003,421792,16384.0,0.9558437425120523,0.14472790207796898,0.0,0.9726405737392233,0.9816586556801709,0.9849698634317541,0.9956359197375448,-6.413469448780637,39.403570351512705
test_Mix_DPerc0_c_1.dcm,1715.0,705.0,45.254833995939066,421792,8100.0,0.949743019232961,0.17639211229548757,0.0,0.9805905241474021,0.982101167315175,0.9837491416800183,0.9920195315480278,-5.198689176646056,25.039043186355652
test_Mix_DPerc0_c_1.dcm,1711.0,1026.0,45.254833995939066,421792,8100.0,0.9825605674849082,0.0028179784512905467,0.9763790341039139,0.9802357518883039,0.982406347753109,0.9846494239719235,0.9911345082780194,0.2918699269936285,-0.6190122049268766
test_Mix_DPerc0_c_1.dcm,1707.0,1602.0,45.254833995939066,421792,8100.0,0.9829649522872991,0.0023258134627704343,0.9753566796368353,0.9815976195925841,0.9828336003662165,0.9843747615777828,0.9911345082780194,-0.037963714083128944,0.6842957372140587
test_Mix_DPerc0_c_1.dcm,1704.0,1498.0,45.254833995939066,421792,8100.0,0.9838030964511472,0.002396294153589971,0.9770504310673686,0.9822690165560387,0.9838559548332951,0.9853360799572748,0.9920195315480278,-0.01714808506071723,0.07290874618474143
test_Mix_DPerc0_c_1.dcm,1692.0,865.0,45.254833995939066,421792,8100.0,0.9835239411227815,0.0018208721970735674,0.9788052185854886,0.9822079804684519,0.9834134431982909,0.9846684977492943,0.9910429541466392,0.3786080088308829,-0.00614614214762826
test_Mix_DPerc0_c_1.dcm,1496.0,975.0,45.254833995939066,421792,8100.0,0.9834310117956008,0.002210062355900444,0.9762417029068436,0.9818875410086213,0.9834287022201876,0.9848325322346838,0.9915312428473335,0.20715473580422722,0.05586070667550629
test_Mix_DPerc0_c_1.dcm,1726.0,478.0,32.00000000000001,421792,4096.0,0.9662562563479915,0.1217989434487054,0.0,0.9786068513008316,0.9815213244831006,0.9840238040741588,0.9919737544823377,-7.80474217770114,58.993258539277754
test_Mix_DPerc0_c_1.dcm,1725.0,1406.0,32.00000000000001,421792,4096.0,0.9852094703092813,0.002395236417731555,0.9808804455634393,0.9832265201800564,0.9850308995193409,0.9868619821469444,0.9954375524528878,0.6553707947714581,0.4489655087708402
