,x,y,radius,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_5.dcm,1383.0,1078.0,11.31370849898476,421102,484.0,0.38707066115702476,0.08770742233403757,0.0,0.34814999999999996,0.40385000000000004,0.435825,0.5468,-2.3894080050796864,8.624871090645398
test_Mix_DPerc0_c_5.dcm,1379.0,1112.0,11.31370849898476,421102,484.0,0.4320719008264463,0.08677836071216569,0.0,0.38315,0.43805,0.494125,0.5856,-1.2878812097425336,4.6709573864470615
test_Mix_DPerc0_c_5.dcm,1750.0,1719.0,8.0,421102,256.0,0.351033984375,0.16813446269701954,0.0,0.35935,0.40935,0.453625,0.5319,-1.4541854098887577,0.5255960406208658
test_Mix_DPerc0_c_5.dcm,1731.0,1717.0,8.0,421102,256.0,0.36448203125,0.16128369862005182,0.0,0.35977499999999996,0.4118,0.46472500000000005,0.5365,-1.5529330170907358,1.0951398452046206
test_Mix_DPerc0_c_5.dcm,1629.0,1689.0,8.0,421102,256.0,0.36088554687499996,0.18389767675470564,0.0,0.379,0.4365,0.4777,0.5199,-1.3754829928994352,0.10260617775606742
test_Mix_DPerc0_c_5.dcm,1611.0,1680.0,8.0,421102,256.0,0.36291210937499996,0.1656909640815642,0.0,0.384125,0.4181,0.461775,0.5227,-1.6021396099269736,0.9516543825729747
test_Mix_DPerc0_c_5.dcm,1550.0,522.0,8.0,421102,256.0,0.456739453125,0.09922687988770375,0.0,0.442775,0.4714,0.5093749999999999,0.5769,-3.397291592450713,13.350920717941849
test_Mix_DPerc0_c_5.dcm,1416.0,857.0,8.0,421102,256.0,0.378904296875,0.2142509516786097,0.0,0.410575,0.47275,0.5255000000000001,0.5793,-1.1268897694560742,-0.5415703748985058
test_Mix_DPerc0_c_5.dcm,1372.0,1123.0,8.0,421102,256.0,0.385762109375,0.19448439286604535,0.0,0.415725,0.46235000000000004,0.5036750000000001,0.5758,-1.390410024713179,0.18115491199615433
test_Mix_DPerc0_c_6.dcm,1724.0,349.0,22.627416997969533,421102,1936.0,0.4717492252066116,0.1296233777182147,0.0,0.38075000000000003,0.4507,0.5515,0.8215,0.32221264758882895,0.5256369961647754
test_Mix_DPerc0_c_6.dcm,1690.0,371.0,22.627416997969533,421102,1936.0,0.42005754132231404,0.12533553843082593,0.0,0.33625,0.40975,0.49702500000000005,0.7671,-0.029158792910409598,1.6112376239905206
test_Mix_DPerc0_c_6.dcm,1661.0,385.0,16.000000000000004,421102,1024.0,0.45387783203125,0.1426463586741638,0.0,0.383425,0.4444,0.55405,0.7453,-0.9500530642041208,2.349723924856393
test_Mix_DPerc0_c_6.dcm,1623.0,434.0,16.000000000000004,421102,1024.0,0.41283125,0.0944538354865655,0.0,0.348625,0.4037,0.46962499999999996,0.6782,-0.1274480170218992,2.0748382677443016
test_Mix_DPerc0_c_6.dcm,1563.0,517.0,16.000000000000004,421102,1024.0,0.391727734375,0.10664135210522518,0.0,0.339175,0.39925,0.46845000000000003,0.5816,-1.414260346903785,3.353992964745751
test_Mix_DPerc0_c_6.dcm,1739.0,323.0,11.31370849898476,421102,484.0,0.6229667355371901,0.18179362035718358,0.0,0.5944,0.66095,0.719025,0.8373,-2.5411020303457077,6.362639446576392
test_Mix_DPerc0_c_6.dcm,1608.0,440.0,11.31370849898476,421102,484.0,0.4596504132231405,0.12349682429356194,0.0,0.41215,0.46165,0.519625,0.6945,-1.5637058354756395,4.9598699759645575
test_Mix_DPerc0_c_6.dcm,1587.0,461.0,11.31370849898476,421102,484.0,0.4201617768595041,0.22343244231587753,0.0,0.330175,0.43205,0.6202000000000001,0.7162,-0.7031252835915258,-0.5055358488778037
test_Mix_DPerc0_c_6.dcm,1551.0,530.0,11.31370849898476,421102,484.0,0.4249506198347107,0.08120189507388494,0.0,0.37560000000000004,0.42815000000000003,0.47225,0.6096,-1.4749146785195353,7.606496180133398
test_Mix_DPerc0_c_6.dcm,1528.0,565.0,11.31370849898476,421102,484.0,0.3897690082644628,0.15785020702361946,0.0,0.333975,0.42485,0.488175,0.6097,-1.3790715666060933,1.4338787947052207
test_Mix_DPerc0_c_6.dcm,1510.0,601.0,11.31370849898476,421102,484.0,0.384924173553719,0.1579362263986525,0.0,0.34665,0.4293,0.4875,0.5922,-1.4871095110837764,1.3496896300140917
test_Mix_DPerc0_c_6.dcm,1489.0,654.0,11.31370849898476,421102,484.0,0.42319752066115707,0.12360987331354086,0.0,0.374375,0.44835,0.485125,0.6387,-1.793670703287892,4.730389133923476
test_Mix_DPerc0_c_6.dcm,1484.0,668.0,11.31370849898476,421102,484.0,0.4346933884297521,0.10960775292245561,0.0,0.39135000000000003,0.46140000000000003,0.49929999999999997,0.6422,-2.4244149557547345,7.674121291223052
test_Mix_DPerc0_c_6.dcm,1476.0,692.0,11.31370849898476,421102,484.0,0.41907561983471076,0.08550248397968181,0.0,0.37815,0.4214,0.47292499999999993,0.62,-1.9448749223771968,8.772572255760085
test_Mix_DPerc0_c_6.dcm,1460.0,736.0,11.31370849898476,421102,484.0,0.4067772727272727,0.09708015652485472,0.0,0.366175,0.41705000000000003,0.46952499999999997,0.5658,-2.1348242735255782,7.129933909083273
test_Mix_DPerc0_c_6.dcm,1443.0,779.0,11.31370849898476,421102,484.0,0.3782045454545454,0.14006570574364682,0.0,0.32895,0.4123,0.471925,0.5834,-1.5469274116173555,2.057964435797598
test_Mix_DPerc0_c_6.dcm,1433.0,817.0,11.31370849898476,421102,484.0,0.3936904958677686,0.10494614685500442,0.0,0.351975,0.4069,0.45635000000000003,0.5698,-2.073137869225363,6.096325630493577
test_Mix_DPerc0_c_6.dcm,1428.0,839.0,11.31370849898476,421102,484.0,0.4066977272727273,0.08301727884577105,0.0,0.358125,0.42055,0.459325,0.5402,-2.2271491519233555,9.598587428960627
test_Mix_DPerc0_c_6.dcm,1418.0,877.0,11.31370849898476,421102,484.0,0.4192039256198347,0.10078132799042767,0.0,0.37095,0.42595,0.48655000000000004,0.5678,-1.8982040739200408,6.29873605435192
test_Mix_DPerc0_c_6.dcm,1379.0,1116.0,11.31370849898476,421102,484.0,0.4287400826446281,0.07594951115792486,0.0,0.375125,0.4316,0.4869,0.5736,-0.5005264295478695,1.0843391509828633
test_Mix_DPerc0_c_6.dcm,1635.0,394.0,8.0,421102,256.0,0.44033750000000005,0.23408840947595075,0.0,0.455175,0.5184500000000001,0.601375,0.7113,-1.1902234218420877,-0.20001890603820896
test_Mix_DPerc0_c_6.dcm,1415.0,860.0,8.0,421102,256.0,0.373184765625,0.2195283126193828,0.0,0.304725,0.474,0.5261,0.5817,-1.0495596853461826,-0.745801601185865
test_Mix_DPerc0_c_6.dcm,1372.0,1132.0,8.0,421102,256.0,0.381862890625,0.17134878976738865,0.0,0.40092500000000003,0.4432,0.477525,0.5446,-1.663862912147874,1.1163427606300185
test_Mix_DPerc0_c_7.dcm,1724.0,353.0,22.627416997969533,421069,1936.0,0.46232360537190087,0.1276488718572401,0.0,0.372475,0.4424,0.53905,0.8147,0.37282504606869843,0.618659924811879
test_Mix_DPerc0_c_7.dcm,1688.0,377.0,22.627416997969533,421069,1936.0,0.40983155991735537,0.12165164036271801,0.0,0.329075,0.3993,0.482425,0.7572,0.06681849498526043,1.6449676006940877
test_Mix_DPerc0_c_7.dcm,1747.0,329.0,16.000000000000004,421069,1024.0,0.45115312500000004,0.2750067067341778,0.0,0.356525,0.54945,0.6578250000000001,0.8423,-0.7708575453041395,-0.9183335082365476
test_Mix_DPerc0_c_7.dcm,1662.0,388.0,16.000000000000004,421069,1024.0,0.45499189453125,0.1378789471570425,0.0,0.38505,0.4476,0.54405,0.7488,-0.829984720705992,2.391149978763558
test_Mix_DPerc0_c_7.dcm,1623.0,438.0,16.000000000000004,421069,1024.0,0.40527509765625,0.0911015254128148,0.0,0.342325,0.40055,0.46275,0.6599,-0.12966382014291883,1.9500826618471987
test_Mix_DPerc0_c_7.dcm,1729.0,329.0,11.31370849898476,421069,484.0,0.5693030991735537,0.2338332058721112,0.0,0.5436,0.64045,0.7144250000000001,0.8355,-1.666826876261706,1.622290868534834
test_Mix_DPerc0_c_7.dcm,1587.0,465.0,11.31370849898476,421069,484.0,0.41016095041322315,0.21999578573021217,0.0,0.323675,0.4171,0.604375,0.7065,-0.6830613242708206,-0.5409662850361272
test_Mix_DPerc0_c_7.dcm,1562.0,510.0,11.31370849898476,421069,484.0,0.4180070247933884,0.12349394546910933,0.0,0.38432499999999997,0.4504,0.48545,0.5802,-2.282528795078836,5.436596951705531
test_Mix_DPerc0_c_7.dcm,1559.0,523.0,11.31370849898476,421069,484.0,0.43230743801652893,0.052802826584246065,0.3155,0.384575,0.4365,0.474125,0.5415,0.05734996484454488,-1.07535241036767
test_Mix_DPerc0_c_7.dcm,1551.0,535.0,11.31370849898476,421069,484.0,0.416068388429752,0.07434270437838472,0.0,0.370225,0.41755,0.45794999999999997,0.6025,-1.1455560965346057,6.763200830953866
test_Mix_DPerc0_c_7.dcm,1529.0,567.0,11.31370849898476,421069,484.0,0.3802039256198347,0.15480193250582816,0.0,0.325375,0.41645,0.47867499999999996,0.5986,-1.3962787374067467,1.3996444783761932
test_Mix_DPerc0_c_7.dcm,1510.0,607.0,11.31370849898476,421069,484.0,0.38381797520661154,0.14374258575615956,0.0,0.3436,0.4214,0.4773,0.5628,-1.5916203994264355,2.032382245735137
test_Mix_DPerc0_c_7.dcm,1489.0,658.0,11.31370849898476,421069,484.0,0.42141095041322313,0.12075712523900729,0.0,0.36895,0.4389,0.47440000000000004,0.6323,-1.5785781223484394,4.523377568257844
test_Mix_DPerc0_c_7.dcm,1483.0,675.0,11.31370849898476,421069,484.0,0.42798223140495867,0.10525264810003862,0.0,0.3845,0.45225000000000004,0.488325,0.6171,-2.3271816332516573,7.721715309661937
test_Mix_DPerc0_c_7.dcm,1476.0,694.0,11.31370849898476,421069,484.0,0.4132359504132231,0.09517689876713371,0.0,0.37595,0.4222,0.473325,0.622,-2.1339255739848118,8.086174773939076
test_Mix_DPerc0_c_7.dcm,1460.0,739.0,11.31370849898476,421069,484.0,0.39585371900826444,0.10332051202738993,0.0,0.344825,0.40445,0.462775,0.5811,-1.8841554216897365,5.583055255571862
test_Mix_DPerc0_c_7.dcm,1433.0,819.0,11.31370849898476,421069,484.0,0.38382148760330576,0.11649534451221884,0.0,0.343175,0.4017,0.455075,0.5612,-1.9326531026884652,4.460451408112765
test_Mix_DPerc0_c_7.dcm,1428.0,843.0,11.31370849898476,421069,484.0,0.4025605371900826,0.08300438408262856,0.0,0.35445,0.4121,0.4557,0.54,-2.140333495840152,9.160095451306567
test_Mix_DPerc0_c_7.dcm,1419.0,875.0,11.31370849898476,421069,484.0,0.416794214876033,0.10902397483405317,0.0,0.366075,0.42725,0.49290000000000006,0.5717,-1.8953781317344514,5.476576337057886
test_Mix_DPerc0_c_7.dcm,1379.0,1119.0,11.31370849898476,421069,484.0,0.42247252066115704,0.0792940080933802,0.0,0.3694,0.42545,0.4823,0.5706,-0.9152024788220873,3.5580474921028444
test_Mix_DPerc0_c_7.dcm,1622.0,414.0,8.0,421069,256.0,0.42144882812499995,0.23449997817340454,0.0,0.453225,0.51615,0.56255,0.7025,-1.1304987864477931,-0.43759014075989233
test_Mix_DPerc0_c_7.dcm,1372.0,1136.0,8.0,421069,256.0,0.379769140625,0.16802192651276943,0.0,0.399925,0.4377,0.473325,0.5375,-1.6978557812366974,1.2457477022668493
test_Mix_DPerc0_c_8.dcm,1722.0,354.0,22.627416997969533,421069,1936.0,0.48798409090909095,0.13801315079832638,0.0,0.3897,0.4634,0.5755,0.8917,0.3781443117769303,0.5496190118900375
test_Mix_DPerc0_c_8.dcm,1745.0,330.0,16.000000000000004,421069,1024.0,0.51815439453125,0.2654591801110009,0.0,0.465025,0.5922499999999999,0.70525,0.8986,-1.0577339997586304,-0.11379532510058797
test_Mix_DPerc0_c_8.dcm,1685.0,367.0,16.000000000000004,421069,1024.0,0.49919990234375,0.15145619844980368,0.0,0.433025,0.509,0.577475,0.8385,-1.2998989346017715,3.539468709470354
test_Mix_DPerc0_c_8.dcm,1661.0,390.0,16.000000000000004,421069,1024.0,0.483661328125,0.14184086166449378,0.0,0.4023,0.46665,0.5712499999999999,0.8047,-0.5530060182654294,2.0766941633208083
test_Mix_DPerc0_c_8.dcm,1729.0,330.0,11.31370849898476,421069,484.0,0.623373347107438,0.2214510880578919,0.0,0.59425,0.6759,0.7536,0.8791,-1.9235482565052056,3.076647867008467
test_Mix_DPerc0_c_8.dcm,1623.0,424.0,11.31370849898476,421069,484.0,0.4838477272727273,0.13227125563510683,0.0,0.441025,0.49575,0.543825,0.7283,-1.995600742775121,6.170718337362896
test_Mix_DPerc0_c_8.dcm,1606.0,443.0,11.31370849898476,421069,484.0,0.47197272727272727,0.1629750930430198,0.0,0.4353,0.48614999999999997,0.57365,0.7251,-1.7506296476304788,3.198248989876339
test_Mix_DPerc0_c_8.dcm,1586.0,467.0,11.31370849898476,421069,484.0,0.4468518595041322,0.2297291440004084,0.0,0.321575,0.5086,0.6319,0.7548,-0.8331307985419331,-0.40461699976291976
test_Mix_DPerc0_c_8.dcm,1563.0,509.0,11.31370849898476,421069,484.0,0.42704648760330577,0.12308622223295168,0.0,0.38545000000000007,0.44895,0.487575,0.6211,-2.0337555285091367,5.255058303727364
test_Mix_DPerc0_c_8.dcm,1560.0,520.0,11.31370849898476,421069,484.0,0.4372212809917356,0.0670671409024705,0.0,0.393125,0.44195,0.47665,0.6194,-0.963517451963931,6.63078160015858
test_Mix_DPerc0_c_8.dcm,1549.0,539.0,11.31370849898476,421069,484.0,0.43237458677685947,0.07751071304326194,0.0,0.383575,0.43055,0.469325,0.6736,-0.15018673890574127,3.8656129611938845
test_Mix_DPerc0_c_8.dcm,1509.0,611.0,11.31370849898476,421069,484.0,0.405403305785124,0.1325630620251349,0.0,0.377625,0.42615000000000003,0.494,0.6144,-1.794304323031587,3.364483940332421
test_Mix_DPerc0_c_8.dcm,1488.0,657.0,11.31370849898476,421069,484.0,0.4296923553719008,0.15780618181187708,0.0,0.36797500000000005,0.43645,0.5536749999999999,0.6478,-1.3423974312791704,2.0063919567395927
test_Mix_DPerc0_c_8.dcm,1483.0,675.0,11.31370849898476,421069,484.0,0.4393669421487603,0.11224571677307528,0.0,0.3936,0.45355,0.483075,0.6304,-1.912629635162518,6.4826620837034055
test_Mix_DPerc0_c_8.dcm,1476.0,695.0,11.31370849898476,421069,484.0,0.42497933884297523,0.09405295206262516,0.0,0.38632500000000003,0.42755,0.476825,0.6507,-1.7466831960863594,7.690204655432722
test_Mix_DPerc0_c_8.dcm,1459.0,740.0,11.31370849898476,421069,484.0,0.40106528925619833,0.1205361907703384,0.0,0.34969999999999996,0.41915,0.477325,0.5989,-1.739089874557626,4.074665252037487
test_Mix_DPerc0_c_8.dcm,1419.0,876.0,11.31370849898476,421069,484.0,0.425172520661157,0.10566366995369994,0.0,0.372525,0.43555,0.501775,0.5827,-1.8503653277244367,5.724023286345254
test_Mix_DPerc0_c_8.dcm,1378.0,1124.0,11.31370849898476,421069,484.0,0.42484276859504133,0.08800543913985617,0.0,0.37720000000000004,0.42785,0.485625,0.5773,-1.718522412742097,6.925057303150869
test_Mix_DPerc0_c_8.dcm,1633.0,399.0,8.0,421069,256.0,0.4390546875,0.26480678368165633,0.0,0.0,0.56515,0.6256250000000001,0.7133,-0.9762333066652541,-0.8655645494375453
test_Mix_DPerc0_c_8.dcm,1372.0,1139.0,8.0,421069,256.0,0.38528046875,0.16324257160943575,0.0,0.39975,0.43920000000000003,0.476025,0.5413,-1.7995804094450274,1.6606699792881507
test_Mix_DPerc0_c_9.dcm,1717.0,359.0,22.627416997969533,421142,1936.0,0.48516286157024796,0.14449264029923586,0.0,0.3887,0.46904999999999997,0.57135,0.8811,-0.01176350790577119,1.1494811106777658
test_Mix_DPerc0_c_9.dcm,1748.0,333.0,16.000000000000004,421142,1024.0,0.46295419921875003,0.29685822559195896,0.0,0.0,0.57275,0.685725,0.9024,-0.6735412961049845,-1.0899933179831958
test_Mix_DPerc0_c_9.dcm,1685.0,373.0,16.000000000000004,421142,1024.0,0.4905734375,0.12984774329727103,0.0,0.4192,0.49634999999999996,0.564425,0.8324,-1.0076730429585874,3.940694861036122
test_Mix_DPerc0_c_9.dcm,1660.0,395.0,16.000000000000004,421142,1024.0,0.47618037109375,0.14088473320520584,0.0,0.39665,0.46045,0.563075,0.7943,-0.5067167272632068,1.9909245146891594
test_Mix_DPerc0_c_9.dcm,1729.0,334.0,11.31370849898476,421142,484.0,0.6171770661157026,0.2147026421481853,0.0,0.5827,0.6678,0.7445999999999999,0.8913,-1.9138941696251237,3.1919878129971675
test_Mix_DPerc0_c_9.dcm,1623.0,427.0,11.31370849898476,421142,484.0,0.4800342975206612,0.13638321003945061,0.0,0.437575,0.49544999999999995,0.5447,0.7197,-2.0576741557136864,5.792926853995164
test_Mix_DPerc0_c_9.dcm,1605.0,447.0,11.31370849898476,421142,484.0,0.45698946280991737,0.17468838079744206,0.0,0.42960000000000004,0.481,0.554225,0.7133,-1.6458499072160016,2.2644254357590867
test_Mix_DPerc0_c_9.dcm,1586.0,471.0,11.31370849898476,421142,484.0,0.44042851239669417,0.22581505013288977,0.0,0.3252,0.49015,0.62115,0.7415,-0.8333547758858427,-0.3693539423136123
test_Mix_DPerc0_c_9.dcm,1564.0,510.0,11.31370849898476,421142,484.0,0.41999566115702475,0.1359263343367599,0.0,0.37345,0.44845,0.491925,0.6311,-1.8568029309719958,3.794987553756103
test_Mix_DPerc0_c_9.dcm,1508.0,616.0,11.31370849898476,421142,484.0,0.4058243801652893,0.1355347097278878,0.0,0.37877500000000003,0.4259,0.49450000000000005,0.61,-1.8283845964891405,3.341980287776293
test_Mix_DPerc0_c_9.dcm,1488.0,660.0,11.31370849898476,421142,484.0,0.42602892561983474,0.16676128706459303,0.0,0.36187500000000006,0.4283,0.56175,0.6365,-1.28231441729099,1.4472180437981943
test_Mix_DPerc0_c_9.dcm,1483.0,677.0,11.31370849898476,421142,484.0,0.43973223140495865,0.12465721028884817,0.0,0.395075,0.44475,0.49219999999999997,0.635,-1.757862032386167,4.980452311621998
test_Mix_DPerc0_c_9.dcm,1419.0,880.0,11.31370849898476,421142,484.0,0.42525020661157026,0.10419872268641808,0.0,0.36954999999999993,0.4371,0.49687500000000007,0.5937,-1.7983714087454774,5.673914591332149
test_Mix_DPerc0_c_9.dcm,1659.0,379.0,8.0,421142,256.0,0.54959921875,0.265725259707176,0.0,0.55465,0.66265,0.7080000000000001,0.7951,-1.4620409752033603,0.4462257919368227
test_Mix_DPerc0_c_9.dcm,1636.0,402.0,8.0,421142,256.0,0.474611328125,0.22859097744488852,0.0,0.45675,0.56375,0.6194999999999999,0.7293,-1.3742867252941513,0.3970229702947479
test_Mix_DPerc0_c_9.dcm,1455.0,742.0,8.0,421142,256.0,0.413567578125,0.17099152944160176,0.0,0.423575,0.46275,0.5082,0.5959,-1.8212388652471172,1.8773522395215236
test_Mix_DPerc10_c_0.dcm,1720.0,1707.0,22.627416997969533,421142,1936.0,0.5213749483471075,0.21773306101251233,0.0,0.384875,0.5022,0.668325,0.9999,-0.269625792168978,0.3577904234670315
test_Mix_DPerc10_c_0.dcm,1667.0,1701.0,16.000000000000004,421142,1024.0,0.52041220703125,0.20968881929155564,0.0,0.435925,0.49005,0.643725,0.9963,-0.38933142093658596,0.9069459671603678
test_Mix_DPerc10_c_0.dcm,1638.0,1693.0,16.000000000000004,421142,1024.0,0.49952451171875,0.25437779189915843,0.0,0.405275,0.47809999999999997,0.67025,0.9971,-0.39964004643831874,-0.11469751960207546
test_Mix_DPerc10_c_0.dcm,1621.0,1684.0,16.000000000000004,421142,1024.0,0.50965693359375,0.2323729094845993,0.0,0.39715,0.4779,0.666875,0.9983,-0.33928947124210124,0.20893936600674673
test_Mix_DPerc10_c_0.dcm,1548.0,1638.0,16.000000000000004,421142,1024.0,0.5343323242187501,0.2047108517521511,0.0,0.4217,0.5347500000000001,0.6469,0.9823,-0.5708449043825948,1.158103858403172
test_Mix_DPerc10_c_0.dcm,1592.0,1677.0,11.31370849898476,421142,484.0,0.530120041322314,0.2946873797639301,0.0,0.4474,0.5908,0.7383,0.969,-0.7809540111384045,-0.505322858776229
test_Mix_DPerc10_c_0.dcm,1514.0,1613.0,11.31370849898476,421142,484.0,0.5657690082644629,0.14027704365081237,0.0,0.5009,0.5694,0.651625,0.8349,-1.7209781873177523,5.990227894218659
test_Mix_DPerc10_c_0.dcm,1485.0,1586.0,11.31370849898476,421142,484.0,0.5156297520661157,0.15926110279831263,0.0,0.451575,0.5314,0.6100000000000001,0.8301,-1.5271930114385415,3.541589690921343
test_Mix_DPerc10_c_0.dcm,1472.0,1572.0,11.31370849898476,421142,484.0,0.5241165289256199,0.1633853149279226,0.0,0.4601,0.5445,0.6171249999999999,0.7865,-1.7168079144709611,3.8518520422780704
test_Mix_DPerc10_c_0.dcm,1462.0,1559.0,11.31370849898476,421142,484.0,0.5083097107438017,0.14687517696115143,0.0,0.43965,0.5183,0.5921,0.8129,-1.4398053666746138,4.035704285111274
test_Mix_DPerc10_c_0.dcm,1441.0,1537.0,11.31370849898476,421142,484.0,0.46480640495867764,0.18609875675936202,0.0,0.43055,0.49245,0.580625,0.7407,-1.4829086524244206,1.6867303293082985
test_Mix_DPerc10_c_0.dcm,1415.0,1494.0,11.31370849898476,421142,484.0,0.4887652892561983,0.16543006476726577,0.0,0.426375,0.5194,0.6007,0.7245,-1.7161600399451475,3.015108317341781
test_Mix_DPerc10_c_0.dcm,1753.0,1712.0,8.0,421142,256.0,0.445242578125,0.2669848398861132,0.0,0.334575,0.5493,0.6378999999999999,0.7417,-0.9258354705834994,-0.8295236570931062
test_Mix_DPerc10_c_0.dcm,1747.0,1721.0,8.0,421142,256.0,0.7628203125,0.13548238774728558,0.0,0.6788000000000001,0.751,0.85545,0.9997,-1.7653153007924405,9.998354262396095
test_Mix_DPerc10_c_0.dcm,1700.0,1718.0,8.0,421142,256.0,0.6226101562499999,0.27901138899794714,0.0,0.54795,0.6753,0.8006749999999999,0.9999,-1.2515960337804735,0.763432747854726
test_Mix_DPerc10_c_0.dcm,1685.0,1716.0,8.0,421142,256.0,0.54535,0.30888956551860813,0.0,0.5198,0.6234999999999999,0.75035,0.9964,-0.8631362566737804,-0.5130199602006846
test_Mix_DPerc10_c_0.dcm,1516.0,1625.0,8.0,421142,256.0,0.570084375,0.30179340419188344,0.0,0.57035,0.69265,0.76715,0.8775,-1.2235058676266253,-0.17730015074136415
test_Mix_DPerc10_c_0.dcm,1487.0,1598.0,8.0,421142,256.0,0.5047292968749999,0.2772022345938386,0.0,0.485275,0.6024,0.691325,0.8301,-1.0796335366824097,-0.40114141175359236
test_Mix_DPerc10_c_0.dcm,1449.0,1555.0,8.0,421142,256.0,0.47179726562499996,0.2853009776969697,0.0,0.3225,0.5785,0.6720499999999999,0.8144,-0.8733907792467931,-0.8600473157050315
test_Mix_DPerc10_c_0.dcm,1426.0,1522.0,8.0,421142,256.0,0.484172265625,0.22402683551688524,0.0,0.50905,0.5597000000000001,0.6188750000000001,0.7296,-1.5727007790599126,0.8373601756643598
test_Mix_DPerc10_c_1.dcm,1717.0,1709.0,22.627416997969533,421306,1936.0,0.5251392561983471,0.20333370361705896,0.0,0.39165,0.5016,0.648925,0.9993,-0.04038669073290711,0.5117245056637176
test_Mix_DPerc10_c_1.dcm,1666.0,1705.0,16.000000000000004,421306,1024.0,0.51550146484375,0.22830020714490684,0.0,0.431575,0.49125,0.6600250000000001,0.9935,-0.4711656851926842,0.5139912162862088
test_Mix_DPerc10_c_1.dcm,1622.0,1690.0,16.000000000000004,421306,1024.0,0.5048433593749999,0.26501061015452004,0.0,0.40325,0.49685,0.6908,0.9998,-0.41457614288765166,-0.26861769946675346
test_Mix_DPerc10_c_1.dcm,1602.0,1680.0,16.000000000000004,421306,1024.0,0.50968203125,0.25333406531774494,0.0,0.40027499999999994,0.4958,0.6882,0.9932,-0.42945495997766137,-0.1049684584048164
test_Mix_DPerc10_c_1.dcm,1579.0,1666.0,16.000000000000004,421306,1024.0,0.49910166015625,0.22962719560425118,0.0,0.389,0.48605,0.656625,0.9991,-0.47018968741562006,0.21096437994821424
test_Mix_DPerc10_c_1.dcm,1548.0,1640.0,16.000000000000004,421306,1024.0,0.54092109375,0.1892695036427271,0.0,0.425775,0.5274000000000001,0.6446,0.9955,-0.24649808380536786,1.2797833598818333
test_Mix_DPerc10_c_1.dcm,1515.0,1620.0,11.31370849898476,421306,484.0,0.5778535123966942,0.17834771283929624,0.0,0.513825,0.5883499999999999,0.68885,0.893,-1.6711513941282778,3.9123874848923035
test_Mix_DPerc10_c_1.dcm,1485.0,1590.0,11.31370849898476,421306,484.0,0.5242683884297521,0.15975883653695586,0.0,0.45935000000000004,0.5378000000000001,0.6157250000000001,0.8439,-1.4436775260249035,3.4779652580805873
test_Mix_DPerc10_c_1.dcm,1472.0,1576.0,11.31370849898476,421306,484.0,0.52603326446281,0.16304723454394074,0.0,0.469,0.54305,0.619625,0.8005,-1.6792720097962588,3.80728733111101
test_Mix_DPerc10_c_1.dcm,1461.0,1562.0,11.31370849898476,421306,484.0,0.5094473140495867,0.15095507418902046,0.0,0.43755,0.5159,0.60105,0.8295,-1.3627169797889227,3.723424512938269
test_Mix_DPerc10_c_1.dcm,1415.0,1497.0,11.31370849898476,421306,484.0,0.4953785123966942,0.1567457993832162,0.0,0.429775,0.5222,0.6037,0.725,-1.7688366491939311,3.565332030716434
test_Mix_DPerc10_c_1.dcm,1689.0,1719.0,8.0,421306,256.0,0.58829765625,0.26435213531474583,0.0,0.51705,0.6124,0.74785,0.9978,-1.0613761421115433,0.6872934870040701
test_Mix_DPerc10_c_1.dcm,1562.0,1664.0,8.0,421306,256.0,0.6195230468749999,0.300514145789678,0.0,0.5791,0.70845,0.8188000000000001,0.9983,-1.2530424891509406,0.3078472885886257
test_Mix_DPerc10_c_1.dcm,1502.0,1617.0,8.0,421306,256.0,0.5298128906249999,0.292896353262974,0.0,0.5631,0.64655,0.72285,0.8448,-1.1295922945190415,-0.41762119984814594
test_Mix_DPerc10_c_1.dcm,1449.0,1559.0,8.0,421306,256.0,0.47683242187499997,0.288374935279821,0.0,0.31927500000000003,0.58565,0.682425,0.8146,-0.8755428625176459,-0.8664300506475135
test_Mix_DPerc10_c_1.dcm,1439.0,1543.0,8.0,421306,256.0,0.4990578125,0.21128977726795292,0.0,0.483425,0.5559000000000001,0.6234500000000001,0.7533,-1.639433389961779,1.5020914461894876
test_Mix_DPerc10_c_1.dcm,1426.0,1524.0,8.0,421306,256.0,0.51006015625,0.18968806151352746,0.0,0.519975,0.5598,0.610825,0.7319,-2.110372516212636,3.1408111638908482
test_Mix_DPerc10_c_10.dcm,1719.0,365.0,22.627416997969533,421306,1936.0,0.44011921487603306,0.09170890140551266,0.0,0.3782,0.4253,0.49272499999999997,0.7976,0.380573876717975,2.0349549671265823
test_Mix_DPerc10_c_10.dcm,1690.0,380.0,22.627416997969533,421306,1936.0,0.441216632231405,0.14549855192445996,0.0,0.3476,0.4309,0.524725,0.7915,-0.3290250873406589,1.3725159696958957
test_Mix_DPerc10_c_10.dcm,1734.0,341.0,16.000000000000004,421306,1024.0,0.5678714843749999,0.20891959167178378,0.0,0.4861,0.5732,0.72225,0.9267,-1.1366993009063444,1.5104781252784718
test_Mix_DPerc10_c_10.dcm,1642.0,419.0,16.000000000000004,421306,1024.0,0.4537620117187501,0.11075968266593153,0.0,0.390025,0.44355,0.5292250000000001,0.7376,-0.9034958483138779,4.16208353995548
