,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc20_c_9.dcm,421378.0,0.9788932412312829,0.01605038124509331,0.8019531548027772,0.9773746852826733,0.9822690165560387,0.9869993133440147,0.9974975204089418,-3.914232687188186,21.298672995405678
test_Mix_DPerc35_c_0.dcm,421363.0,0.9800815319449019,0.01579153437140843,0.8647287708857863,0.9777523460746166,0.9839932860303654,0.9893492027161059,0.9977264057373922,-2.626305340288034,8.77351313054002
test_Mix_DPerc35_c_1.dcm,421360.0,0.9801916322893245,0.015851023102522396,0.8605783169298848,0.9778591592278935,0.9841000991836423,0.9894254978255894,0.9977264057373922,-2.68022088908111,9.237875122174575
test_Mix_DPerc35_c_10.dcm,421442.0,0.9800795595557814,0.015843233351050798,0.8341954680704967,0.9775387197680628,0.9839017318989852,0.9892271305409324,0.9977721828030823,-2.8044192932098087,10.786769018018108
test_Mix_DPerc35_c_11.dcm,421571.0,0.9799339673139839,0.015849174609856857,0.8388494697489891,0.9773708705271992,0.9837186236362249,0.9891355764095522,0.9977721828030823,-2.7471201927885414,10.310723683968988
test_Mix_DPerc35_c_12.dcm,421756.0,0.9797369000425448,0.015888825239212454,0.8395208667124437,0.9771572442206454,0.9835202563515678,0.9890135042343786,0.9977721828030823,-2.689884471639627,9.848273042478553
test_Mix_DPerc35_c_13.dcm,422157.0,0.9742969276857063,0.0530397857934608,0.10266269932097352,0.9770351720454719,0.9833829251544975,0.9889829861905852,0.9977569237811856,-11.515768056578322,169.11820221324274
test_Mix_DPerc35_c_14.dcm,422157.0,0.9728835891250147,0.061173129508266595,0.10302891584649423,0.9768215457389181,0.9831998168917372,0.9888761730373083,0.9977416647592889,-10.775042076246029,139.68094604166862
test_Mix_DPerc35_c_2.dcm,421881.0,0.9802940729936925,0.015508826094590393,0.856946669718471,0.9778286411841001,0.9840543221179522,0.9893797207598993,0.9977416647592889,-2.681843662989876,9.360229906335848
test_Mix_DPerc35_c_3.dcm,421881.0,0.980289198169483,0.015949298257513553,0.8456855115587091,0.9779201953154802,0.9841000991836423,0.9894560158693828,0.9977569237811856,-2.8733190719358435,10.978663925333416
test_Mix_DPerc35_c_4.dcm,421689.0,0.9803935336119756,0.015766421171216405,0.8487373159380484,0.9779659723811703,0.9841458762493324,0.9895017929350729,0.9977569237811856,-2.833317821619366,10.690940670586233
test_Mix_DPerc35_c_5.dcm,421689.0,0.9803512303892384,0.016360615907275233,0.8317235065232319,0.9780117494468604,0.9842374303807125,0.9895780880445564,0.9977569237811856,-3.056206666587375,12.675745341440933
test_Mix_DPerc35_c_6.dcm,421547.0,0.9803981888435416,0.016212833152776718,0.8316929884794385,0.9779964904249637,0.9842679484245059,0.9895780880445564,0.9977569237811856,-3.017037597729759,12.409545471312564
test_Mix_DPerc35_c_7.dcm,421547.0,0.9802043260701319,0.016958724245890438,0.8111543450064851,0.9779507133592736,0.9842374303807125,0.9895323109788663,0.9977569237811856,-3.2707777486719554,14.803979629797485
test_Mix_DPerc35_c_8.dcm,421431.0,0.9801889970986614,0.016807106929134355,0.8120241092545968,0.9778744182497902,0.9842069123369191,0.9895017929350729,0.9977569237811856,-3.221194605885993,14.433286757786583
test_Mix_DPerc35_c_9.dcm,421431.0,0.9797995492444647,0.01769122454845662,0.7968261234454871,0.9776607919432364,0.9840238040741588,0.9893034256504158,0.9977721828030823,-3.486951327565082,17.027652816897735
test_Mix_DPerc5_c_0.dcm,421399.0,0.9772933073298781,0.01430414503752086,0.8644083314259556,0.976623178454261,0.9818875410086213,0.9849088273441673,0.997085526817731,-2.57345404336672,8.170388652432543
test_Mix_DPerc5_c_1.dcm,421399.0,0.9779455828902469,0.01380008959520139,0.8807812619211108,0.9772640573739223,0.9824216067750057,0.9854123750667583,0.9970550087739376,-2.376211040181179,6.3859794833497325
test_Mix_DPerc5_c_10.dcm,421399.0,0.9763061133682013,0.015403533353064318,0.8205996795605401,0.9768673228046082,0.9810788128480964,0.9839780270084687,0.997238117036698,-3.1495111678776637,13.230048864230955
test_Mix_DPerc5_c_11.dcm,421399.0,0.9769855181506474,0.01627670446782836,0.8033722438391699,0.9777676050965133,0.9819485770962081,0.9848783093003739,0.9971160448615244,-3.4182589977712765,15.987759464327192
test_Mix_DPerc5_c_12.dcm,421482.0,0.9766277280815827,0.016180091884666993,0.8055542839703975,0.9773861295490959,0.9815823605706874,0.9845426108186466,0.9971313038834211,-3.360130780185415,15.461251301558939
test_Mix_DPerc5_c_13.dcm,421482.0,0.9767780449893239,0.01720950623887547,0.7818875410086213,0.9776607919432364,0.9819943541618982,0.9849546044098574,0.9970550087739376,-3.648903855011724,18.566499906040526
test_Mix_DPerc5_c_14.dcm,421599.0,0.9761832371163852,0.01713364359770927,0.7831540398260471,0.9769436179140917,0.9814145113298237,0.9844052796215763,0.997085526817731,-3.5875929481542945,17.981174597427717
test_Mix_DPerc5_c_2.dcm,421599.0,0.9781865199156142,0.015514776572103876,0.8372777904936294,0.9779507133592736,0.9830014496070801,0.9859922178988327,0.9970092317082475,-3.162974642748374,13.551072940072133
test_Mix_DPerc5_c_3.dcm,421784.0,0.9782190752892943,0.015756618707669107,0.8353093766689555,0.9781185626001373,0.9830930037384603,0.9860685130083162,0.9970092317082475,-3.26513958459533,14.483348100903951
test_Mix_DPerc5_c_4.dcm,421784.0,0.9780209003595377,0.014793584836730976,0.8500038147554742,0.9778744182497902,0.9826810101472495,0.9856412603952087,0.9970702677958343,-2.882746043975564,10.749128159378108
test_Mix_DPerc5_c_5.dcm,422034.0,0.9772418590934909,0.017534198345055152,0.786678873884184,0.9778591592278935,0.9825436789501792,0.9854581521324484,0.997085526817731,-3.6870628621899435,18.479580146166473
test_Mix_DPerc5_c_6.dcm,421773.0,0.9765454772397281,0.01723379087359779,0.7891050583657587,0.977279316395819,0.9817959868772411,0.9846341649500268,0.9971770809491112,-3.650959944564064,18.14042029200664
test_Mix_DPerc5_c_7.dcm,421578.0,0.9762009794614925,0.016963698446457204,0.7905241474021515,0.9769588769359884,0.9813839932860303,0.9841763942931258,0.997238117036698,-3.6144805712814705,17.81880266435471
test_Mix_DPerc5_c_8.dcm,421433.0,0.9758558289124111,0.016723424565568818,0.7942473487449454,0.976623178454261,0.9809719996948195,0.9837796597238117,0.9972686350804914,-3.5683232450569053,17.383150092532773
test_Mix_DPerc5_c_9.dcm,421308.0,0.9753106386852621,0.016508058775847358,0.7988250553139544,0.97607385366598,0.980346379797055,0.9831998168917372,0.9973296711680781,-3.5193547401584517,16.921207135377827
test_Mix_DPerc75_c_0.dcm,421299.0,0.9841114142841119,0.013897651974367304,0.8637216754406043,0.9795071335927367,0.9868009460593576,0.9942015716792554,0.9977569237811856,-2.4092080634705644,8.385689521355541
test_Mix_DPerc75_c_1.dcm,421292.0,0.9842298944249557,0.013849609338335307,0.8581826504921034,0.979690241855497,0.9869382772564279,0.9942626077668422,0.9977569237811856,-2.440934882234206,8.67533476517253
test_Mix_DPerc75_c_10.dcm,421389.0,0.9838792821559468,0.015392355760928607,0.8360723277637904,0.9797970550087739,0.9872892347600519,0.9937743190661479,0.997787441824979,-3.340956866495431,16.677882587621543
test_Mix_DPerc75_c_11.dcm,421520.0,0.9837676495790668,0.015330029457798176,0.8381933318074312,0.9796749828336003,0.9872434576943618,0.9936369878690776,0.997787441824979,-3.298324184947595,16.340042033092224
test_Mix_DPerc75_c_12.dcm,421708.0,0.983681458798851,0.015293854045274688,0.8392462043183032,0.9795834287022201,0.9871976806286717,0.9935606927595941,0.9977721828030823,-3.2497018282684267,15.937035427768778
