,contrast_cluster_1,dissimilarity_cluster_1,homogeneity_cluster_1,energy_cluster_1,contrast_cluster_2,dissimilarity_cluster_2,homogeneity_cluster_2,energy_cluster_2,contrast_cluster_3,dissimilarity_cluster_3,homogeneity_cluster_3,energy_cluster_3,contrast_cluster_4,dissimilarity_cluster_4,homogeneity_cluster_4,energy_cluster_4
p214-010-60210-cl.png,370615374.5,10806563.0,12851186.041701939,71529.47265463619,1593523768.5,27366170.25,12602390.107764805,65525.90836135713,2792676423.75,29858592.25,12951675.583459532,57229.911980075674,1698864198.25,14230268.75,13304672.137242734,46635.340431389806
p214-010-60210-cr.png,601523621.0,15477109.25,12817091.659781676,78867.30464060148,2626246640.25,44256711.0,12092815.702790668,99438.97194518406,3629423759.25,40587329.75,12809650.428716276,69838.75950284475,1583108531.5,14063327.25,13303903.612763334,55894.329594836105
p214-010-60210-ml.png,923929417.0,23338639.75,12087213.30225803,111903.62332736515,2307510931.0,36923442.5,12429059.30901884,95704.2754812305,2075103073.5,20823831.0,13128466.465205891,47934.03304574684,816612957.75,6310351.25,13387380.877563832,51627.0972457928
p214-010-60210-mr.png,694602516.5,16907324.5,12488193.398142003,93422.45785085377,2725820760.75,40534760.25,12465770.991174228,86756.16613659129,3846418345.25,41776384.75,12740825.508058568,69444.72968553945,1831259115.0,15964951.0,13306449.126271274,51595.07573648551
p214-010-60211-cl.png,273254963.25,8860181.25,7668857.804711124,82600.43077967611,994780279.75,17000658.75,7833114.180660527,65835.40241521818,1280640072.75,14579801.75,8085257.81688867,45795.732344476564,531723954.5,4498825.75,8373459.674570642,55741.89956017863
p214-010-60211-cr.png,270836811.0,7901369.0,7868508.589580938,63501.31045194368,1043064462.0,16842849.25,7865608.670902683,65110.903701561445,1513878736.0,15818372.25,8099991.307831813,48120.05285701512,741773551.75,5813043.25,8367474.8700560555,45603.57032655188
p214-010-60211-ml.png,409105548.75,9739892.0,7919620.033570435,59209.80623879803,1388889476.75,21715580.75,7784391.902410387,65136.94399718348,2213925399.25,23590889.75,7963221.913147474,55131.27620681403,1368209813.5,12160926.75,8216466.603462527,54194.905919240686
p214-010-60211-mr.png,363578431.5,9225773.25,7895270.984384445,57561.72611999327,1438253984.5,21331618.0,7825250.154916003,66552.2243693069,2387303502.25,23942304.75,7960797.4073260855,49442.4586089788,1380448792.25,11007388.25,8265242.023563312,49367.88769558345
p214-010-60216-cl.png,237725106.25,5508574.25,8171619.5426023705,53844.01414086996,993946430.0,15929139.75,7964642.8613612605,50235.30661697326,1599749897.25,19174886.25,8024435.395654842,61205.89976413521,886753686.0,8945080.25,8285106.027789071,57886.54169748594
p214-010-60216-cr.png,300814319.0,7151153.0,8075937.785368408,55327.942862570584,1156775414.25,18805801.0,7863591.796946984,69126.0527715414,1724291863.25,20466265.75,7982045.25935623,56642.832014848565,908029450.25,8640856.5,8314205.648022475,45036.678609274284
p214-010-60216-ml.png,388487565.0,8433162.5,7942255.746397112,68125.38089860439,1161856221.75,16581682.75,8024901.285915414,69353.8368374184,1651207863.0,17287731.5,8118618.478181768,43234.266720701664,963293161.0,8557611.25,8312720.867879935,46057.624082740665
p214-010-60216-mr.png,377983121.0,9047535.5,7912249.053501302,60042.37220951607,1195430892.5,18107298.5,7977854.395645083,50697.363112989384,1723014014.25,18504355.0,8104966.996462604,56493.20741677533,997533282.75,8837806.5,8324264.322362246,45471.54231148275
p214-010-60224-cl.png,461054834.75,12349281.5,12817345.670773413,77710.67499595511,2118450082.5,36466909.25,12364638.19949409,99022.88942958106,2916198602.0,36256471.25,12781268.934509274,86982.62450184186,1202016074.0,11904292.0,13340912.73097365,48821.45867752548
p214-010-60224-cr.png,572422168.0,14395009.5,12781122.611534845,80357.35487963134,2319794835.0,38038677.25,12388045.150789227,96979.43340041274,2977740161.0,34724246.25,12877738.739108238,64659.07839419332,1191644927.25,10810773.25,13406356.520017836,46607.54622855187
p214-010-60224-ml.png,747871002.75,16567755.75,12558255.786035644,104917.45769358637,1971480919.25,30535547.0,12674888.12523713,88963.88414192732,2199827057.5,25387509.5,12956080.456180008,61249.25350349825,1073465362.5,10087477.5,13362528.93134631,37603.07602927144
p214-010-60224-mr.png,658099325.5,13695107.75,12645024.108003248,95814.23413993735,1930497191.75,27173413.25,12827332.379327016,79282.97000365831,2297997384.25,25279940.75,13001272.664336123,61255.28901131438,1081733776.5,9847395.25,13416220.065749226,42439.03518400341
p214-010-60226-cl.png,298460910.25,8693047.25,7877069.631104417,65186.68676736258,1050326741.5,16307403.75,8013541.4648850355,59974.657325807355,1594042745.25,15490262.5,8205606.421225031,42188.34576741952,907744498.0,7064438.25,8354359.304481449,48986.6284245775
p214-010-60226-cr.png,262914686.5,7445694.75,8010136.86115505,40597.81993145118,1001389384.25,15713079.0,8022675.434076841,56499.47076121984,1606556259.25,16218589.25,8167034.301091131,50682.84594764447,922737951.0,7359658.75,8347204.391897885,30108.765231684116
p214-010-60226-ml.png,329103404.75,9425424.5,7839053.807469489,61982.56195435591,1153606111.75,18429219.75,7912304.497723565,42338.11263084408,1666568716.75,16533392.75,8162184.072420694,55356.9394858537,901449380.5,6903071.75,8357312.68559571,31106.667205845075
p214-010-60226-mr.png,313006636.5,8600376.75,7932325.821066648,59748.05827100408,1170144528.75,17834680.75,7986662.653956752,63566.15048819068,1720955508.0,17101990.5,8169335.36003907,49755.115315745,908683283.75,6992495.75,8372589.692567294,58235.504336446815
p214-010-60231-cl.png,130150890.75,4476897.75,8148566.623250131,57185.91680558684,599392961.75,9263285.0,8229280.432783851,53105.029030579695,1536849531.25,14241622.5,8245542.0166739505,59045.71127147509,1204604815.75,9278105.75,8320964.739438811,50430.17313610614
p214-010-60231-cr.png,78987661.75,3120618.75,8208783.595405125,44807.43598477318,478653913.25,7882323.0,8250428.441944446,51109.239393022595,1197037325.0,12170177.0,8261035.459956737,49564.1858053922,872828720.0,7140925.0,8360605.760984378,41579.3202423444
p214-010-60231-ml.png,210367003.75,7153150.0,7877348.853489203,64401.674032034396,775512793.5,12261005.25,8138009.943554356,48579.801849536176,1673974348.25,15588996.75,8204672.542986065,51596.12363716045,1254552200.5,9611605.25,8293788.731191291,42953.97878553715
p214-010-60231-mr.png,163047849.5,6127579.25,7866690.7009447515,57667.54109982982,858718295.0,11786946.25,8181154.8211728195,55307.304179896295,2044790188.75,17566590.5,8191627.232371268,57517.18054537564,1433457257.5,10129883.5,8305278.035467083,32891.938270729544
p214-010-60233-cl.png,366450381.75,10370947.25,12938181.25132966,66787.16761323618,2415698990.5,38393087.25,12525035.594547011,93660.09988600158,5009243373.5,57632524.5,12410424.625233544,93000.17159008324,3135897484.0,28617069.5,13142732.21333808,60093.26725785353
p214-010-60233-cr.png,387432438.25,11116636.5,12868357.012638703,79420.92652780836,2326093203.5,37495909.75,12427469.962232204,90133.61500017482,3580096130.75,41844475.0,12607462.149644349,76837.43059378122,1436956615.5,12455390.5,13368403.585377855,51363.20378559726
p214-010-60233-ml.png,692785301.5,15523704.0,12750235.30845466,68967.30974001548,3987724610.0,53146200.0,12312605.290939044,104174.11531818245,6131938825.0,62409667.0,12370874.650949752,97454.35157506698,2588219760.25,20474046.5,13290882.870503068,54757.30175234447
p214-010-60233-mr.png,684693653.5,16224145.25,12585073.438032936,81206.32971524207,3277877097.0,45985511.75,12329956.901879117,96719.89855903866,4517699202.0,46446477.75,12645302.345644563,79664.6153353359,1739809188.75,14087910.5,13303938.790075783,59745.79333695198
p214-010-60247-cl.png,133670849.5,4871794.25,7945397.923262435,63399.99469753944,632566903.0,10457644.75,8100755.536787257,43158.748084005645,1627206161.5,16050297.0,8157568.4988622945,59823.34147013265,1280608221.75,10967070.5,8215343.2350743245,39001.8827719402
p214-010-60247-cr.png,101797557.75,3827233.75,8003213.507578238,65709.10831040167,435089741.5,7066349.75,8233969.138038563,43659.35024161588,840192769.5,8760036.0,8281284.475315983,35260.12083410111,552978293.75,4650397.5,8389019.44247359,52270.36746123208
p214-010-60247-ml.png,160475955.0,5884374.75,7714566.051749502,76751.339061973,670199799.5,10325070.25,8106979.741793171,50619.20792892404,1611926625.0,14989333.75,8164658.285143687,55658.85866883715,1216007905.75,9626343.0,8261295.589737477,36544.55438039724
p214-010-60247-mr.png,155493907.75,5620870.0,7788576.561055515,73484.1225721633,547254425.5,8940887.75,8172460.934696275,43548.33200535879,1215109095.75,12076712.5,8226825.003893934,58190.0195440183,931181942.25,8169365.75,8262994.837498244,43102.50215172275
p214-010-60257-cl.png,211545023.5,5710213.0,8020296.2999456,61928.88246452939,1341116278.25,20110284.25,7991490.152896577,72815.65852589594,3000796580.0,36209639.75,7663762.626151088,79785.36136451342,2021416197.75,20773738.0,8113016.980092817,64902.32176403091
p214-010-60257-cr.png,197518120.25,5045716.5,8152926.959997233,41766.27371678955,1485406452.25,22177481.25,7908060.463686918,70569.3670901699,2738521555.75,32471221.25,7786686.274605952,73083.76226928276,1448805610.25,14278115.25,8239603.219121244,58196.38915217195
p214-010-60257-ml.png,543401412.75,11960916.75,7864329.3962102905,69037.82409717684,2220742605.25,33739776.5,7585816.508015465,96244.34064793658,3142789643.75,37381101.25,7669578.297707475,86492.32282734048,1486338554.0,14447318.75,8232206.032603757,53659.94913112729
p214-010-60257-mr.png,702360168.25,15471608.5,7724679.7423586715,67973.75896082615,2360059280.75,36481617.75,7465125.040089482,95594.8597185849,2695753766.5,31287955.0,7859827.413020624,65189.30981754303,1058982522.75,9900306.75,8316124.952840139,63140.10739089294
p214-010-60264-cl.png,559852413.25,16993218.75,12451596.81170234,99983.9936931851,4114436155.0,71591933.75,11301589.935125958,169816.4620583254,6666707987.75,84819415.0,11708293.63303346,156355.70795480316,2733934043.5,26539440.0,13127635.659131981,56807.127660833066
p214-010-60264-cr.png,645002221.25,18350639.25,12490966.887393063,109395.23885203863,3785581308.25,66499532.25,11233255.903055409,154239.49061816832,4957479763.5,62422114.25,12089814.019987278,123924.22948299162,1300750958.5,11332645.25,13374639.351366088,39864.42843308143
p214-010-60264-ml.png,737484192.5,19764559.75,12305209.590153247,100640.64407091569,4184168106.25,64639617.0,11781812.813698273,134564.6759142789,7151030062.0,80661858.5,11905391.780684393,119453.99212502559,3685938376.25,32879876.5,13005253.006475091,63471.787639569455
p214-010-60264-mr.png,589383193.5,17328890.75,12310735.817620251,98296.59805951563,3576454610.0,56968671.0,11932703.558524575,119186.0883081512,6249903374.0,72703070.25,11953982.322389552,118448.74149092467,3169020170.5,28388582.25,13096598.487164747,67278.59540325715
p214-010-60266-cl.png,359907803.75,8798195.0,8059967.198751684,61322.32402130973,1491050261.5,21943142.25,7932732.841430631,66631.09617993484,2177777583.0,22212601.5,8100204.379781275,52413.102667004874,1063488942.5,8359241.0,8374860.197643063,43642.45942671215
p214-010-60266-cr.png,367157190.5,8661129.5,8085573.648769886,52143.30699320924,1416037587.75,20285571.0,8003286.820087157,51505.18010907128,2126697227.0,21062210.75,8136400.757805366,46042.869519786,1167588539.0,9118255.75,8362009.639948982,34694.460740739945
p214-010-60266-ml.png,331706891.5,9129081.5,7932072.207966112,56898.68122745864,1352209347.75,20724735.5,7921659.956797898,61213.19922191881,2123623696.0,21363354.75,8105861.412085084,46578.25012005236,1163355412.75,9158061.25,8336431.343158977,55876.41341230563
p214-010-60266-mr.png,300665119.5,8232042.0,8009343.524892978,51762.09147637129,1229644737.25,18815994.75,7990776.472490732,57332.80974377625,1926179659.75,19563204.5,8144996.451973671,39611.32948533226,1060489320.0,8334052.0,8363690.810032276,45573.19728582025
p214-010-60279-cl.png,195726218.75,5780375.5,8087924.107878929,58578.18603776791,1037354057.5,15920465.0,8011524.158898261,48167.126996696796,1896974198.0,19784673.0,8076122.150295781,55823.91121000242,1063997054.25,8664491.25,8332949.49879816,39750.08440602937
p214-010-60279-cr.png,188340709.25,5567198.5,8083073.13080658,53025.25150983508,851011166.0,13730271.75,8023132.417965485,45783.17536635701,1460870125.5,15334196.75,8153680.576563286,33456.861063456665,823682798.0,6822598.0,8344426.308637457,50429.0002401932
p214-010-60279-ml.png,282951103.5,7886326.25,7952960.499903206,61597.5214479182,1272235830.5,19664998.5,7917673.27519243,57018.19410360469,2287245769.0,23946748.0,7995809.577435296,56901.30109714099,1370458967.75,11325449.75,8284728.737712903,53958.611629725085
p214-010-60279-mr.png,208568497.5,5706163.25,8126761.196816099,48290.172634199545,1198946654.5,18009276.75,7976345.784976159,60279.64525923584,2187981140.5,22793913.25,8033641.8033606615,50820.020932920015,1206156938.25,9865269.75,8318926.508694236,39187.10784672629
p214-010-60282-cl.png,349823584.0,9237491.25,7914023.1959600765,52471.943317662095,1513816709.5,24089634.0,7805854.3024976645,67005.57660139212,2384810883.0,27123979.0,7923076.314449237,58833.5727987032,1262055418.75,11359792.25,8288271.132569777,55361.401777106905
p214-010-60282-cr.png,262963699.25,6901660.5,7977308.89995477,64372.239019845656,1098705904.25,16850871.0,7981925.559024221,62244.00723102253,1675949796.25,18582632.5,8095111.096529356,54804.59416531131,863898084.25,7843072.5,8338973.206309325,44605.137292040155
p214-010-60282-ml.png,439683012.25,10928239.0,7607366.502242384,72560.36587016853,1806683996.25,26188758.0,7759926.070382852,73145.58796877199,2644550419.0,29374871.5,7855191.02675689,65960.27433539761,1289681037.25,11757297.0,8282580.50886471,48659.88619018927
p214-010-60282-mr.png,514216374.0,12182761.5,7631228.489240853,76509.60897016682,1617667153.75,24339260.5,7760481.675443699,65493.49144211029,2109871843.0,23089315.0,7968284.706430929,52572.053922290186,1066650372.75,9448746.5,8309867.974826633,27300.39800917253
p214-010-60283-cl.png,451012780.25,13346557.75,7553507.185866747,77342.4903678038,2689166715.25,39959944.75,7385965.369636251,87402.06409965586,5712065800.0,58640749.75,7387732.597720735,72803.54157330806,3752854263.75,30569935.0,8030705.459645931,59143.71774321474
p214-010-60283-cr.png,441057983.25,12490009.0,7698002.11730637,66442.1168674389,2602639200.5,40105745.0,7359034.32100012,84224.97929927817,4398918237.0,48320116.25,7524463.537423826,85927.82808702844,2177779581.75,18258809.25,8216267.639533136,57626.53828072187
p214-010-60283-ml.png,642178492.25,17942259.5,7417283.344143245,86396.56430600601,2440167986.0,41093781.25,7325329.958382361,100503.50135662036,3495937387.75,40987203.0,7642613.016571068,76996.34983739554,1813703835.0,15874779.5,8268770.574803794,60107.38576876268
p214-010-60283-mr.png,585638670.0,17796657.5,7284599.497001665,99206.93052578176,2043079688.75,37075490.5,7351973.3330012085,96988.33145509803,2529832421.5,32074611.0,7769818.584480634,61443.38681121318,1102263145.75,10057544.75,8346564.2906831615,53300.25400694123
p214-010-60306-cl.png,119026273.25,3412133.75,8227868.861315306,46170.17012424592,602966694.5,9152105.5,8243491.191138493,47730.05105980273,2616765894.5,26985365.75,7990050.894353292,64227.30982100394,2553200373.75,22848223.0,8101709.745649594,66136.92873162072
p214-010-60306-cr.png,182138980.75,4232275.75,8199816.881220121,36987.59151937709,906311088.5,11400593.0,8239727.563871696,61272.49540190981,3202032934.75,29611507.0,7998880.143232442,49695.62508124005,2885365092.5,23427726.25,8137420.79839595,62750.91555650254
p214-010-60306-ml.png,431837587.25,9867434.25,7910284.484877215,64778.08267271217,2079543977.75,27344835.75,7877475.903559577,71438.88316099736,3948859978.0,38352718.75,7863691.531867269,65373.99874112627,2539562389.5,20581093.75,8195377.991069164,47883.29452696206
p214-010-60306-mr.png,249871753.5,6458293.25,8023325.019841413,42710.805884350215,1364040073.25,18924151.25,8043242.919091847,51904.98087420218,3392215419.5,34739539.5,7850457.034012435,68337.13311199266,2580806148.5,22554625.75,8101045.476900142,42375.5222615331
p214-010-60326-cl.png,455242050.75,13963529.0,12549107.909869596,90613.85923627863,2810302785.75,45056035.5,12260997.849680386,97587.64445671657,5875018778.0,65148959.75,12156112.149336658,89833.42333155592,3711586471.25,32021101.0,13012648.712003272,66413.69922553719
p214-010-60326-cr.png,321143146.25,9969796.25,12820149.788210036,68468.55111621451,2168367511.25,34587280.75,12560578.947302442,83245.00326962775,4917443876.5,55485505.75,12316025.354008824,79147.30976238711,3281190026.5,28867534.5,13097838.830798034,60499.063103676875
p214-010-60326-ml.png,408242387.0,13175486.5,12406904.953143435,94547.60761082241,2276015807.25,37001443.5,12446870.383819778,81960.48173927258,5431918646.0,59736374.25,12341483.903530585,86789.08395015539,3999209802.5,36063216.5,12893799.318709437,62751.42878431249
p214-010-60326-mr.png,252965455.25,8301923.25,12713929.422458772,83070.75572839881,2135819709.0,30642792.0,12706805.986853853,81245.28018445201,5250723477.75,54410158.25,12452018.845053412,80636.72216632143,3585954964.0,30414530.0,13053921.379938882,61540.97517737889
p214-010-60330-cl.png,219373540.5,6714438.25,13115887.198004657,51477.57800992439,1877555208.75,29854093.0,12741291.003928052,76307.60574253404,4271778075.0,47796382.5,12729720.297004394,87382.89647803389,2851625070.0,26249830.5,13158512.2276478,59175.69799673803
p214-010-60330-cr.png,244788986.25,6551144.5,13254328.157919135,37514.02560166079,2345329032.5,36420033.0,12712955.638714766,82330.2004372321,5123223446.0,60006249.75,12530593.036449417,103642.59871933889,3341674645.5,32164016.25,13111787.84306645,68256.59060176412
p214-010-60330-ml.png,547313544.75,11626490.5,12941243.457674026,56396.74208478586,2547431791.0,33700104.75,12798742.653477762,78499.90779536909,5276992404.75,52232308.75,12709537.992471345,78879.87164352485,3678208489.5,31637406.75,13045371.5472337,61046.387930606914
p214-010-60330-mr.png,433867550.5,9810926.0,12997839.713568669,53849.2611029849,2919109131.75,38736509.5,12687325.347794669,85014.99723491876,5562624121.75,57090488.0,12608767.147747949,87585.1280117221,3209899944.0,27948128.25,13155454.004587378,55485.541894696755
p214-010-60331-cl.png,315496230.0,8778237.5,13083232.796204295,67236.96217388485,2098479007.25,32470952.25,12722385.428084156,79028.13115868717,5131417457.75,55781508.25,12607043.008476816,90405.34688260607,3856583496.25,34917872.5,13030584.993229382,58000.98436157997
p214-010-60331-cr.png,423408322.0,11576881.25,12928837.297879111,65313.702102369236,2579812645.5,40296826.5,12520784.843512714,91709.77324669849,5085499620.75,57015394.25,12511669.30021286,95994.95195198797,3150225188.75,28242943.75,13176459.13744795,48167.44925736985
p214-010-60331-ml.png,581848962.75,13254085.0,12778295.241197225,66744.01236816679,3242630940.0,42107500.0,12661061.35511889,92780.25205798581,6105121987.25,60758740.75,12551532.656121809,97013.37603558628,3658456346.5,30465082.0,13162734.873479154,59709.666790326286
p214-010-60331-mr.png,448475621.25,11667067.5,12757146.927863691,73336.58178920652,2116456639.0,30784329.25,12776280.582278889,76942.10207839655,4388605388.5,46004182.0,12683580.892274749,72512.12239476596,2994584701.0,25719503.25,13185834.245138738,55059.85841941308
p214-010-60348-cl.png,125874745.5,2271051.0,8415707.531372149,45158.54919221808,682349617.25,8080348.0,8303899.045256267,36944.14927897453,1273850532.25,11283895.0,8314321.541933397,48533.12706270258,749884586.5,5813726.25,8395620.808778506,46350.49032658863
p214-010-60348-cr.png,88120484.5,2134378.25,8392605.955484241,29185.235456222985,468058160.0,6759593.75,8314346.849669596,47306.175848915205,1137549516.25,11469657.5,8284164.100863957,55865.28920737791,845317200.75,7259045.75,8366902.299900144,49892.02020132754
p214-010-60348-ml.png,221716383.0,4235690.75,8346704.964805279,47610.6479210326,852520471.75,11577116.75,8211963.890556227,54584.660222785475,1412676226.5,14116393.75,8245690.376362689,50530.455130715774,863254245.5,7231940.5,8381065.669910119,40589.30022699034
p214-010-60348-mr.png,200222123.25,4549424.5,8293581.087187713,50160.87330670374,756270445.5,11237756.75,8211777.8366980385,37776.895598926756,1115536047.0,11957193.0,8270278.178171016,48624.52113701038,596544806.25,5068129.0,8423099.812214015,53752.19988182884
p214-010-60357-cl.png,680786475.5,22809830.75,11726765.02852842,121061.77541196087,3880466683.5,62354616.75,11819422.725443674,126212.06699461119,11357882960.0,120241673.75,11350444.719783489,151811.04197635388,9701006597.25,85897108.75,12034298.353319183,115144.57065962064
p214-010-60357-cr.png,721490323.25,24485154.25,11479563.183799561,136589.44164111512,4073777177.25,64622926.75,11785620.988763146,131563.417107462,11297558231.75,121540054.25,11121102.347406222,151681.1084680654,9212112644.75,80024416.5,12240446.472134631,111156.41435642036
p214-010-60357-ml.png,784093785.25,23876147.75,11705659.699294541,124066.87953746415,4041628388.5,61403069.25,11921972.301646253,116972.00851583728,10941102742.0,112292639.75,11535088.201465977,142063.18540163254,8992096174.75,76986375.75,12330433.958473703,113187.75816864848
p214-010-60357-mr.png,824073120.0,25740120.75,11484919.983622305,139840.66632271302,3411136806.5,54556405.25,12051241.015723003,110821.27557993992,9619001201.5,100286689.75,11733797.735108614,132528.77417691328,8506951540.0,75699293.5,12172901.432379063,113500.51009141034
p214-010-60385-cl.png,258638628.0,8139392.5,7772113.916527047,71672.11728305096,760572599.0,13548775.25,8016509.789581346,58216.26811963251,1504434200.25,16512554.0,8069070.464507321,51243.086434475306,1157970667.5,10469269.5,8240882.403457283,40081.683521329294
p214-010-60385-cr.png,182593724.75,5843018.25,7845342.661138102,68081.05401789561,579781794.0,9429779.5,8173152.2584751025,52820.7036471958,1442529672.25,15323150.5,8113041.490578282,45943.40269615074,1178666817.75,10808625.5,8243624.680614606,59667.36414656155
p214-010-60385-ml.png,369978452.5,10222228.25,7661622.595421091,74766.75410554938,1119216890.0,17335264.75,7985407.898186623,63629.30326621051,2079444184.5,21316799.0,8054177.658831729,49892.51418560362,1526379895.0,13320300.75,8208119.776787877,53969.17462256675
p214-010-60385-mr.png,250378151.5,6533003.0,7947404.082475147,63273.21931172531,646422119.0,10228946.25,8163775.5274779275,50528.175121024906,1662537390.0,16756896.5,8093295.574750526,61320.73331461972,1460189058.5,12788199.5,8209324.918693417,53984.51756882596
p214-010-60439-cl.png,843118485.75,18036627.5,7439618.794768386,78910.23959441346,2567817565.75,35845698.75,7381792.18974791,81286.09914251004,2860487353.0,27403852.25,7871448.818494249,56331.62489340894,1191902469.75,8970862.0,8258460.167076597,47893.43659677964
p214-010-60439-cr.png,360301578.25,9842368.5,7640368.884204879,79597.06341341246,960553652.5,16702246.5,7808756.880595548,63631.968173045614,1565139066.25,16921562.75,8034199.401539833,52150.24748650386,1095206976.25,9833165.5,8229826.702460441,57423.94123936146
p214-010-60439-ml.png,710998078.5,16647440.25,7335033.207024954,94862.39541755372,2111932763.75,32224803.25,7448327.186652139,81866.98011676055,2470775199.75,26925568.25,7845086.889143506,65646.64951919255,1130137801.5,9745614.75,8281032.322801479,54329.016381180736
p214-010-60439-mr.png,521325565.5,13056190.75,7273012.000188347,105549.02834110425,1221903015.0,18890893.75,7788605.664754275,68151.8890790488,1458624806.5,14652428.25,8118271.050144845,53446.13338019673,843574807.25,7121892.0,8285666.137393537,37240.762449468486
p214-010-60568-cl.png,152425663.0,4991635.0,13128265.154249717,53205.03147220997,1703175810.5,24528423.75,13029832.979981001,61413.67996766178,4687122870.0,52822645.0,12559955.122940168,96744.60064587668,3520058283.0,34010500.75,13006000.33613207,78290.70107616062
p214-010-60568-cr.png,127891887.0,4511873.25,13124337.654510614,67800.63312697862,1289917311.0,19351898.75,13117621.884058226,64452.35742247539,5038232741.25,57049566.25,12446713.919638423,101199.3388802166,4584001957.75,44061896.25,12886025.280020662,90316.55841527761
p214-010-60568-ml.png,196418770.0,6830761.0,12824510.206386503,79126.52212201458,983813204.0,14986009.25,13195683.380609421,59314.856891870004,4525803801.75,48406519.25,12582011.544234032,86823.96163485004,4450096971.0,41208821.0,12840836.340597315,81865.6459050951
p214-010-60568-mr.png,314121813.25,9203929.0,12816560.911431044,80568.414951727,1343093690.5,20786842.5,13085390.429945625,72642.36109784822,4173003580.25,47054448.5,12590878.941727512,79458.6224054216,3723412371.5,35140207.0,13012582.763096958,62281.22332773191
p214-010-60618-cl.png,141700330.0,3860762.0,8204057.026810587,56610.8207394967,601261458.25,9969626.25,8146212.327054584,54178.93393901067,1296612541.25,14906303.25,8117459.494675837,50376.12618433619,925034733.5,9002301.5,8276893.709023388,47815.62794053911
p214-010-60618-cr.png,149741552.75,4094042.75,8210999.375133818,58389.62520162881,720414183.25,11431826.5,8121374.483188301,55723.768828607936,1489037648.5,16369568.75,8112033.457347503,53476.762272671505,987894798.75,8944832.25,8304385.325008253,37876.805081416445
p214-010-60618-ml.png,211119263.0,4841918.0,8093214.371833436,51270.17528792858,813004847.25,11492684.25,8126770.882016785,62426.81246646965,1502915862.25,15730995.5,8134002.486050226,59227.520812849834,962833695.25,8812438.25,8294810.093386587,58114.438656376056
p214-010-60618-mr.png,198886609.0,4802839.0,8160445.694993706,59438.134909368266,769057757.5,11368919.75,8136265.214770608,56549.41802230521,1341301477.75,13921342.0,8177270.990392325,51470.728321042014,823553634.0,7192105.5,8328713.523591651,35846.61218836208
p214-010-60666-cl.png,118774580.0,3589014.0,8217265.644092849,33911.83219986068,579397130.25,9868710.0,8110042.605104381,47974.03615179962,1281627941.75,14689510.0,8113346.307276911,46020.91547717624,891477582.5,8339569.25,8320888.115332156,32508.34949010182
p214-010-60666-cr.png,83325064.75,2312959.5,8314255.173058551,52863.9701319501,309528775.75,5231327.5,8272665.676787958,51091.175713251054,689992856.75,7419912.0,8310168.563555084,59090.49269080294,517415607.0,4861506.5,8367007.625450332,37074.489731689675
p214-010-60666-ml.png,118331799.75,3042298.75,8260976.255463833,41377.73748632841,611999970.75,9601367.5,8155646.320434563,47395.20188319915,1335644822.0,15382760.5,8123346.680066364,51127.89685953867,906936928.0,9173006.25,8269081.58922359,45708.627113457405
p214-010-60666-mr.png,169719828.0,3675639.25,8294761.346733226,52282.33577858281,714165755.5,10428277.25,8157873.538340477,54720.99272575928,1308622772.5,13984601.75,8190295.576590302,46643.46734468483,822082848.75,7667750.25,8325456.832827544,45554.762998848426
p214-010-60733-cl.png,100560458.5,2826320.75,8316830.468793042,37760.49985565028,601546111.75,9949388.25,8165291.299253035,51801.532567115355,1616226629.5,18746019.0,8076713.4799896525,53323.11279752228,1250414577.0,12438983.5,8226376.345491771,49100.82980792838
p214-010-60733-cr.png,187497643.5,4548937.5,8263904.0069019925,54105.28929330777,1064513938.5,16395383.25,8010107.1003419515,62806.94678659919,2313233160.0,25994090.75,7972617.110992236,72909.06510438528,1581510730.75,15265176.75,8189292.994202943,39041.34512988913
p214-010-60733-ml.png,205323814.5,5703146.0,8169579.943941498,43772.35843791549,956902543.75,15104507.75,8095223.835252041,58675.87180300955,1958944497.75,21581608.0,8085238.042941436,55928.16690014865,1349625904.5,12401793.0,8259189.132377334,44002.21566142057
p214-010-60733-mr.png,227297739.0,6148250.25,8162186.266969573,51250.1737432518,1188580808.0,19006367.0,7965607.3916223245,63438.62617564569,2483873317.25,27884550.5,7941573.525358953,59406.950063509066,1685382027.5,15404775.75,8226163.396634996,54137.494126855265
p214-010-60813-cl.png,98170288.0,2983048.25,8280904.794256629,56042.894795293236,524268164.5,7855835.75,8238645.041546164,47082.89494339053,1763943833.25,16508554.5,8155183.168552158,38794.15277775123,1503431248.5,11696923.25,8293060.797291387,47535.932685465676
p214-010-60813-cr.png,138419040.75,3611260.0,8269079.117342295,44752.61592984396,526585787.25,7846796.0,8280228.384279999,52219.656491593094,1571542764.75,15417590.5,8202955.165895991,33063.13023218473,1374934889.5,11696699.0,8276240.153101737,50635.36269571732
p214-010-60813-ml.png,126467539.75,3252561.0,8283015.43621958,53586.29312175987,716996397.75,9654273.75,8222380.791678473,55968.47686007888,1939497963.25,17726855.0,8165610.546321629,51279.533003423894,1481229046.75,11580403.75,8287094.716799349,56499.171401555985
p214-010-60813-mr.png,74960786.5,2171481.0,8333796.90905878,60015.91691191005,557751646.0,8101121.0,8242849.121157505,45041.14758956959,1810721556.75,17455863.0,8147823.295833053,42724.88508338885,1483737638.75,12462421.25,8227906.945653949,47092.66420685113
