,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
p214-010-60140-ml.png,4756160.0,0.3167454722082601,0.14459562013650806,0.0196078431372549,0.1843137254901961,0.32941176470588235,0.42745098039215684,0.9411764705882353,0.15008700003753178,-0.6978263973389797
p214-010-60140-mr.png,4703744.0,0.26185321943624507,0.13123239575107123,0.023529411764705882,0.1411764705882353,0.24313725490196078,0.3686274509803922,0.8352941176470589,0.4393199165982201,-0.8319632145742493
p214-010-60144-cl.png,4322912.0,0.27741800697598057,0.1368055189816767,0.011764705882352941,0.16470588235294117,0.2784313725490196,0.3686274509803922,0.9921568627450981,0.3579027390888266,-0.2290621241848195
p214-010-60144-cr.png,5001744.0,0.264577206450782,0.12282890132621319,0.011764705882352941,0.17254901960784313,0.2627450980392157,0.3411764705882353,0.9019607843137255,0.3948199057650809,-0.01408864757084149
p214-010-60144-ml.png,4954976.0,0.33367154118029474,0.14283169703277573,0.03137254901960784,0.19607843137254902,0.34509803921568627,0.44313725490196076,0.9921568627450981,0.12707412390857029,-0.8425050153517853
p214-010-60144-mr.png,5889760.0,0.28806382270112124,0.1383319225309416,0.01568627450980392,0.15294117647058825,0.29411764705882354,0.4,0.8196078431372549,0.143097283674412,-1.0596746023947157
p214-010-60148-cl.png,2780064.0,0.2805322072427391,0.11799729599624217,0.023529411764705882,0.2,0.2784313725490196,0.35294117647058826,1.0,0.40218787897175456,0.5651599017646615
p214-010-60148-cr.png,2889376.0,0.2845681586069578,0.11865121386166692,0.0196078431372549,0.19607843137254902,0.28627450980392155,0.36470588235294116,0.9725490196078431,0.20277731722098793,-0.24960572910769924
p214-010-60148-ml.png,2843568.0,0.2911023549204628,0.13266326346054783,0.023529411764705882,0.1803921568627451,0.29411764705882354,0.3803921568627451,1.0,0.35266540888904224,0.015566071960975503
p214-010-60148-mr.png,3042112.0,0.27869644252310977,0.13017599056771087,0.011764705882352941,0.17647058823529413,0.2823529411764706,0.36470588235294116,0.9686274509803922,0.3094182668030961,-0.01379121201482136
p214-010-60153-cl.png,1856192.0,0.26788896246703336,0.1746816774433856,0.027450980392156862,0.13725490196078433,0.2,0.3607843137254902,1.0,1.1742726200288514,0.550612203661177
p214-010-60153-cr.png,1461888.0,0.27368392321248614,0.1659531438871764,0.023529411764705882,0.13725490196078433,0.2196078431372549,0.3843137254901961,0.996078431372549,0.895585520754878,-0.11764289597193418
p214-010-60153-ml.png,1935312.0,0.29954756851689496,0.15629860565208514,0.03529411764705882,0.17647058823529413,0.2549019607843137,0.396078431372549,0.996078431372549,1.0325769738436246,0.7149640843337399
p214-010-60153-mr.png,1690144.0,0.30513641812443776,0.15135720719805348,0.023529411764705882,0.1843137254901961,0.2627450980392157,0.403921568627451,0.9803921568627451,0.8532810298233328,-0.04030650894704493
p214-010-60157-cl.png,3292224.0,0.26954619936756014,0.0928043814249977,0.050980392156862744,0.2,0.27058823529411763,0.3333333333333333,0.9450980392156862,0.2444183097296641,-0.24961561849430147
p214-010-60157-cr.png,3491360.0,0.2729816989120934,0.09341591873878444,0.03137254901960784,0.20392156862745098,0.27058823529411763,0.3411764705882353,0.796078431372549,0.19354861315755217,-0.36009328524678796
p214-010-60157-ml.png,3903328.0,0.26455554407549103,0.08920816687102466,0.03137254901960784,0.2,0.2549019607843137,0.3176470588235294,0.9176470588235294,0.9364191384483112,1.809340495833304
p214-010-60157-mr.png,4022880.0,0.27977777602310844,0.09131703467868922,0.0392156862745098,0.20784313725490197,0.27450980392156865,0.3411764705882353,0.8862745098039215,0.4630745968956808,0.1324097364879092
p214-010-60161-cl.png,989280.0,0.33047926715567344,0.136493339243167,0.0196078431372549,0.23137254901960785,0.3215686274509804,0.41568627450980394,0.9450980392156862,0.48749900096219206,0.2233966688688268
p214-010-60161-cr.png,994544.0,0.27909550586430937,0.1554646348334318,0.023529411764705882,0.1607843137254902,0.24313725490196078,0.3568627450980392,0.9529411764705882,1.0885812849919403,0.8589151164925136
p214-010-60161-ml.png,1019376.0,0.25732085695793605,0.11428995149754821,0.03529411764705882,0.17647058823529413,0.22745098039215686,0.30980392156862746,0.8862745098039215,1.2892026733134652,1.9179869210027323
p214-010-60161-mr.png,896192.0,0.27047465231540024,0.1314389414477924,0.03137254901960784,0.17647058823529413,0.23529411764705882,0.32941176470588235,0.9215686274509803,1.2996983529065087,1.7092076014220754
p214-010-60167-cl.png,3465504.0,0.2899960962020385,0.09240147930051337,0.0392156862745098,0.22745098039215686,0.28627450980392155,0.34901960784313724,0.8745098039215686,0.46547482142423435,0.7568664556935691
p214-010-60167-cr.png,3565424.0,0.29593157646833596,0.09757866565026183,0.027450980392156862,0.23529411764705882,0.29411764705882354,0.3568627450980392,0.8901960784313725,0.22199724501009654,0.43020304365083994
